audio_key,callsign,city,content,context,context_end,context_start,denorm_content,diary_band,diary_env,diary_gender,diary_speaker_id,mean_word_confidence,segment_end_global,segment_idx,segment_start_global,segment_start_relative,show_confidence,show_name,show_source,state,date,audio_url
speechbox/stream_out/2020-03-18/KALW/13_25_48.raw,KALW,San Francisco,she is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement garza told me this one moment in the speech it really sums up the way in which on race obama perhaps got it wrong,what cashing that my uncle and so they never for the taxes are checking started way by black people at least  garza is one of those black people who for years has been asking brock obama to cash that check she is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement garza told me this one moment in the speech it really sums up the way in which on race obama perhaps got it wrong rock bomb actually makes this comment he says you know the problem wasn't that reverend wright made these comments the problem is that if he was america as static you spoke as if our society was static as if no progress had been made but actually in a lot of ways racism is the thing that has endured for garza obama didn't do enough to tell people all people how much so much of our lives are still built upon racism and discrimination,1584538069.95,1584538004.18,She is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement Garza told me this one moment in the speech it really sums up the way in which on race Obama perhaps got it wrong,S,U,M,S1,0.9932692307692308,1584538033.81,8,1584538018.31,70.31,0.89,Morning Edition (NPR),NPR,CA,2020-03-18,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKALW%252F13_25_48.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKALW%252F13_25_48.raw&t=55.31
speechbox/stream_out/2020-03-18/KALW/15_22_44.raw,KALW,San Francisco,since that beach the black lives matter movement happened charlottesville happened that is a long way away from just forgiving your white grandmother's racist comments,these people are part of me and they were part of america this country but i will depending on who you ask there would be no president obama without a more perfect union but when i hear that speech now i wonder if it would still work today since that beach the black lives matter movement happened charlottesville happened that is a long way away from just forgiving your white grandmother's racist comments so i called up someone who literally wrote the book on this speech well technically she was the editor tracy sharply wedding is a humanities professor at vanderbilt university that book it's called the speech when the speech was done there already folks saying it's obama's gettysburg address whatever whatever did you have those feelings no i did not ,1584545188.75,1584545120.92,Since that beach the black lives matter movement happened Charlottesville happened that is a long way away from just forgiving your white grandmother's racist comments,S,U,M,S0,0.9,1584545150.23,18,1584545140.08,176.08,0.89,Morning Edition (NPR),NPR,CA,2020-03-18,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKALW%252F15_22_44.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKALW%252F15_22_44.raw&t=161.08
speechbox/stream_out/2020-03-18/KALW/15_26_38.raw,KALW,San Francisco,she is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement doctor told me this one moment in the speech it really sums up the way in which on race obama perhaps got it wrong,she is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement doctor told me this one moment in the speech it really sums up the way in which on race obama perhaps got it wrong bronco bomb actually makes this comment he says you know the problem wasn't that reverend wright made these comments the problem is that it views america as static you spoke as if our society was static and there's no progress had been made but actually in a lot of ways racism is the thing that has endured for garza obama didn't do enough to tell people all people how much so much of our lives are still built upon racism and discrimination i did find one part of the speech that holds up maybe no matter which way you come at it i called up an old classmate of mine her name is jasmine beach ferrara she is now the head of a group called the campaign for southern equality an algae b. t. q. rights group,1584545290.44,1584545218.5,She is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement doctor told me this one moment in the speech it really sums up the way in which on race Obama perhaps got it wrong,S,U,M,S1,0.9736538461538462,1584545234.0,3,1584545218.5,20.5,0.89,Morning Edition (NPR),NPR,CA,2020-03-18,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKALW%252F15_26_38.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKALW%252F15_26_38.raw&t=5.5
speechbox/stream_out/2020-03-18/KEMC/11_24_25.raw,KEMC,Billings,since that's beach the black lives matter movement happened charlottesville happened that is a long way away from just forgiving your white grandmother's racist comments,these people are part of me and they are part of america this country that i love depending on who you ask there would be no president obama without a more perfect union but when i hear that speech now i wonder if it would still work today since that's beach the black lives matter movement happened charlottesville happened that is a long way away from just forgiving your white grandmother's racist comments so i called up someone who literally wrote the book on this speech well technically she was the editor tracy sharply writing as a humanities professor at vanderbilt university that book it's called the speech when the speech was done there already folks saying it's obama's gettysburg address whenever whenever it did you have those feelings no i did not explain explain he's got i think it address i think there were some much say,1584530782.85,1584530719.45,Since that's beach the black lives matter movement happened Charlottesville happened that is a long way away from just forgiving your white grandmother's racist comments,S,U,M,S0,0.9024,1584530748.55,8,1584530738.4,73.4,0.89,Morning Edition (NPR),NPR,MT,2020-03-18,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKEMC%252F11_24_25.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKEMC%252F11_24_25.raw&t=58.400000000000006
speechbox/stream_out/2020-03-18/KEMC/13_25_00.raw,KEMC,Billings,since that speech the black lives matter movement happened charlottesville happened that is a long way away from just forgiving your white grandmother's racist comments,depending on who you ask there would be no president obama without a more perfect union but when i hear that speech now i wonder if it would still work today since that speech the black lives matter movement happened charlottesville happened that is a long way away from just forgiving your white grandmother's racist comments so i called up someone who literally wrote the book on this speech well technically she was the editor tracy sharply wedding is a humanities professor at vanderbilt university that book it's called the speech when the speech was done there already folks saying it's obama's gettysburg address whenever whenever did you have those feelings no i did not explain explain  i don't think i think there were some     for me what was it was the candidate see a man who was fire to the president of the united states,1584537994.66,1584537928.27,Since that speech the black lives matter movement happened Charlottesville happened that is a long way away from just forgiving your white grandmother's racist comments,S,U,M,S16,0.9196,1584537948.35,3,1584537938.19,38.19,0.89,Morning Edition (NPR),NPR,MT,2020-03-18,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKEMC%252F13_25_00.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKEMC%252F13_25_00.raw&t=23.189999999999998
speechbox/stream_out/2020-03-18/KEMC/13_25_00.raw,KEMC,Billings,at least the uh garza is one of those black people who for years as been asking brock obama to cash that check she is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement,at least the uh garza is one of those black people who for years as been asking brock obama to cash that check she is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement garza told me this one moment in the speech it really sums up the way in which on race obama perhaps got it wrong bronco bomb actually makes this comment he says you know the problem wasn't that reverend wright made these comments the problem is that it views america as static you spoke as if our society was static and there's no progress had been made but actually in a lot of ways racism is the thing that has endured for garza obama didn't do enough to tell,1584538074.19,1584538010.1,At least the uh Garza is one of those black people who for years as been asking Brock Obama to cash that check she is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement,S,U,M,S16,0.9427450980392157,1584538024.91,11,1584538010.1,110.1,0.89,Morning Edition (NPR),NPR,MT,2020-03-18,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKEMC%252F13_25_00.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKEMC%252F13_25_00.raw&t=95.1
speechbox/stream_out/2020-03-18/KKPC/11_28_29.raw,KKPC,Pueblo,depending on who you ask there would be no president obama without a more perfect union but when i hear that speech now i wonder if it would still work today since that speech the black lives matter movement happened charlottesville happened,these people are part of me and they are part of america this country that i love depending on who you ask there would be no president obama without a more perfect union but when i hear that speech now i wonder if it would still work today since that speech the black lives matter movement happened charlottesville happened that is a long way away from just forgiving your white grandmother's racist comments so i called up someone who literally wrote the book on this speech well technically she was the editor tracy sharply wedding is a humanities professor at vanderbilt university that book it's called the speech when the speech was done there already folks saying it's obama's gettysburg address whenever whenever did you have those feelings no i did not  explain explain it got i think it  there were so much at stake,1584531191.61,1584531123.66,Depending on who you ask there would be no President Obama without a more perfect union but when I hear that speech now I Wonder if it would still work today since that speech the black lives matter movement happened Charlottesville happened,S,U,M,S10,0.9738095238095236,1584531148.04,24,1584531133.01,224.01,0.77,Morning Edition (NPR),auto,CO,2020-03-18,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKKPC%252F11_28_29.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKKPC%252F11_28_29.raw&t=209.01
speechbox/stream_out/2020-03-18/KKPC/11_28_29.raw,KKPC,Pueblo,she is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement garza told me this one moment in the speech it really sums up the way in which on race obama perhaps got it wrong,cashing their check my uncles and so the obama never force the cash and start checking started way by black people at least the uh garza is one of those black people who for years i've been asking brock obama to cash that check she is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement garza told me this one moment in the speech it really sums up the way in which on race obama perhaps got it wrong  actually makes this comment he says you know the problem wasn't that reverend wright made these comments the problem is that it views america as static you spoke as if our society was static and there's no progress had been made but actually in a lot of ways racism is the thing that has endured for garza obama didn't do enough to tell people all people how much so much of our lives are still built upon racism and discrimination,1584531279.34,1584531207.69,She is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement Garza told me this one moment in the speech it really sums up the way in which on race Obama perhaps got it wrong,S,U,M,S10,0.9859615384615386,1584531237.04,34,1584531221.58,312.58,0.77,Morning Edition (NPR),auto,CO,2020-03-18,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKKPC%252F11_28_29.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKKPC%252F11_28_29.raw&t=297.58
speechbox/stream_out/2020-03-18/KQED/11_22_22.raw,KQED,San Francisco,since that speech the black lives matter movement happened charlottesville happened that is a long way away from just forgiving giving your white grandmother's racist comments,these people are part of me and they are part of america this country that i will depending on who you ask there would be no president obama without a more perfect union but when i hear that speech now i wonder if it was still work today since that speech the black lives matter movement happened charlottesville happened that is a long way away from just forgiving giving your white grandmother's racist comments so i called up someone who literally wrote the book on this speech well technically she was the editor tracy sharply writing is a humanities professor at vanderbilt university that book it's called the speech when the speech was done there already folks saying it's obama's gettysburg address whatever whatever did you have those feelings no  explain explain you got to think i don't think there were some much stay,1584530792.65,1584530731.92,Since that speech the black lives matter movement happened Charlottesville happened that is a long way away from just forgiving giving your white grandmother's racist comments,S,U,M,S13,0.9061538461538462,1584530761.23,19,1584530751.08,209.08,0.55,Morning Edition (NPR),auto,CA,2020-03-18,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKQED%252F11_22_22.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKQED%252F11_22_22.raw&t=194.08
speechbox/stream_out/2020-03-18/KQED/11_22_22.raw,KQED,San Francisco,she is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement gods told me this one moment in the speech it really sums up the way in which on race obama perhaps got it wrong,she is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement gods told me this one moment in the speech it really sums up the way in which on race obama perhaps got it wrong bronco bomb actually makes this comment he says you know the problem wasn't that reverend wright made these comments the problem is that it views america as static you spoke as if our society was static and there's no progress had been made but actually in a lot of ways racism is the thing that has endured for garza obama didn't do enough to tell people all people how much so much of our lives are still built upon racism and discrimination i did find one part of the speech that holds up maybe no matter which way you come at it i called up an old classmate of mine her name is jasmine beach ferrara she is now the head of a group called the campaign for southern equality an algae be teach you rights group,1584530898.33,1584530829.67,She is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement gods told me this one moment in the speech it really sums up the way in which on race Obama perhaps got it wrong,S,U,M,S13,0.9753846153846152,1584530845.11,28,1584530829.67,287.67,0.55,Morning Edition (NPR),auto,CA,2020-03-18,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKQED%252F11_22_22.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKQED%252F11_22_22.raw&t=272.67
speechbox/stream_out/2020-03-18/KRCC/11_23_34.raw,KRCC,Colorado Springs,since <unk> the black lives matter movement happened charlottesville happens that is a long way away from just forgiving your white grandmother's racist comments,these people are part of me and they are part of america this country that i well depending on who you ask there would be no president obama without a more perfect union but when i hear that speech now i wonder if it would still work today since  the black lives matter movement happened charlottesville happens that is a long way away from just forgiving your white grandmother's racist comments like all the someone who literally wrote the book on this speech well technically she was the editor tracy sharply writing is a humanities professor at vanderbilt university that book it's called the speech wind already folks saying it's obama's gettysburg address whenever whenever did you have those feelings no i did not,1584530793.05,1584530725.47,Since ... the black lives matter movement happened Charlottesville happens that is a long way away from just forgiving your white grandmother's racist comments,S,U,M,S0,0.9304166666666666,1584530754.58,15,1584530744.41,130.41,0.89,Morning Edition (NPR),NPR,CO,2020-03-18,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKRCC%252F11_23_34.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKRCC%252F11_23_34.raw&t=115.41
speechbox/stream_out/2020-03-18/KRCC/11_26_09.raw,KRCC,Colorado Springs,she is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement garza told me this one moment in the speech it really sums up the way in which on race obama perhaps got it wrong,she is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement garza told me this one moment in the speech it really sums up the way in which on race obama perhaps got it wrong bronco bomb actually makes this comment he says you know the problem wasn't that reverend wright made these comments the problem is that it views america as static you spoke as if our society was static and there's no progress had been made but actually in a lot of ways racism is the thing that has endured for garza obama didn't do enough to tell people all people how much so much of our lives are still built upon racism and discrimination i did find one part of the speech that holds up maybe no matter which way you come at it i called up an old classmate of mine her name is jasmine beach ferrara she is now the head of a group called the campaign for southern equality an d. b. t. q. rights group,1584530891.69,1584530823.08,She is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement Garza told me this one moment in the speech it really sums up the way in which on race Obama perhaps got it wrong,S,U,M,S0,0.9905769230769231,1584530838.53,6,1584530823.08,54.08,0.89,Morning Edition (NPR),NPR,CO,2020-03-18,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKRCC%252F11_26_09.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKRCC%252F11_26_09.raw&t=39.08
speechbox/stream_out/2020-03-18/KRCC/13_25_07.raw,KRCC,Colorado Springs,since that's beach the black lives matter movement happened charlottesville happened that is a long way away from just forgiving your white grandmother's racist comments,depending on who you ask there would be no president obama without a more perfect union but when i hear that speech now i wonder if it would still work today since that's beach the black lives matter movement happened charlottesville happened that is a long way away from just forgiving your white grandmother's racist comments like all the someone who literally wrote the book on this speech well technically she was the editor tracy sharply writing is a humanities professor at vanderbilt university that book it's called the speech when the speech was done there already folks saying it's obama's gettysburg address whenever whenever did you have those feelings no i did not  explain explain got i think i think there were much    for me what was it was the candidate see a man with fire to the president of the united states,1584537999.97,1584537933.62,Since that's beach the black lives matter movement happened Charlottesville happened that is a long way away from just forgiving your white grandmother's racist comments,S,U,M,S10,0.9208,1584537953.68,3,1584537943.54,36.54,0.89,Morning Edition (NPR),NPR,CO,2020-03-18,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKRCC%252F13_25_07.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKRCC%252F13_25_07.raw&t=21.54
speechbox/stream_out/2020-03-18/KRCC/13_25_07.raw,KRCC,Colorado Springs,but she's perhaps most well known as one of the co founders of the black lives matter movement garza told me this one moment in the speech it really sums up the way in which on race obama perhaps got it wrong,at least the uh garza is one of those black people who for years have been asking brock obama to cash that check she is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement garza told me this one moment in the speech it really sums up the way in which on race obama perhaps got it wrong bronco bomb actually makes this comment he says you know the problem wasn't that reverend wright made these comments the problem is that it views america as static you spoke as if our society was static and there's no progress had been made but actually in a lot of ways racism is the thing that has endured for garza obama didn't do enough to tell people all people much so much of our lives are still built upon racism and discrimination i,1584538079.74,1584538015.42,But she's perhaps most well known as one of the co founders of the black lives matter movement Garza told me this one moment in the speech it really sums up the way in which on race Obama perhaps got it wrong,S,U,M,S10,0.9795238095238096,1584538037.52,10,1584538025.42,118.42,0.89,Morning Edition (NPR),NPR,CO,2020-03-18,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKRCC%252F13_25_07.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKRCC%252F13_25_07.raw&t=103.42
speechbox/stream_out/2020-03-18/KRFA/13_25_27.raw,KRFA,Moscow,president obama without a more perfect union but when i hear that speech now i wonder if it was still work today since that speech the black lives matter movement happened charlottesville happened that is a long way away from just forgiving your white grandmother's racist comments,president obama without a more perfect union but when i hear that speech now i wonder if it was still work today since that speech the black lives matter movement happened charlottesville happened that is a long way away from just forgiving your white grandmother's racist comments so i called up someone who literally wrote the book on this speech but technically she was the editor tracy sharply writing is a humanities professor at vanderbilt university that book it's called the speech when the speech was done there already folks saying it's obama's gettysburg address whenever whenever did you have those feelings no i did not  explain explain got i think it getting burger dress other think there was so much at stake   for me what was it was the candidate see a man with fire to the president of the united states,1584537991.47,1584537927.0,President Obama without a more perfect union but when I hear that speech now I Wonder if it was still work today since that speech the black lives matter movement happened Charlottesville happened that is a long way away from just forgiving your white grandmother's racist comments,S,U,M,S0,0.9434042553191488,1584537945.2,0,1584537927.0,0.0,0.89,Morning Edition (NPR),NPR,ID,2020-03-18,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKRFA%252F13_25_27.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKRFA%252F13_25_27.raw&t=0
speechbox/stream_out/2020-03-18/KRFA/13_26_53.raw,KRFA,Moscow,to cash that check she is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement garza told me this one moment in the speech it really sums up the way in which on race obama perhaps got it wrong,to cash that check she is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement garza told me this one moment in the speech it really sums up the way in which on race obama perhaps got it wrong bronco bomb actually makes this comment he says you know the problem wasn't that reverend wright made these comments the problem is that it views america as static you spoke as if our society was static and there's no progress had been made but actually in a lot of ways racism is the thing that has endured for garza obama didn't do enough to tell people all people how much so much of our lives are still built upon racism and discrimination i did find one part of the speech that holds up maybe no matter which way you come at it i called up an old classmate of mine her name is jasmine beach ferrara she is now the head of a group called the campaign for southern equality an algae b. teach you rights group,1584538082.85,1584538013.0,To cash that check she is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement Garza told me this one moment in the speech it really sums up the way in which on race Obama perhaps got it wrong,S,U,M,S0,0.9773214285714287,1584538029.62,0,1584538013.0,0.0,0.89,Morning Edition (NPR),NPR,ID,2020-03-18,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKRFA%252F13_26_53.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKRFA%252F13_26_53.raw&t=0
speechbox/stream_out/2020-03-18/KRFA/15_25_04.raw,KRFA,Moscow,depending on who you ask there would be no president obama without a more perfect union but when i hear that speech now i wonder if it was still work today since that speech the black lives matter movement happened charlottesville happens,depending on who you ask there would be no president obama without a more perfect union but when i hear that speech now i wonder if it was still work today since that speech the black lives matter movement happened charlottesville happens that is a long way away from just forgiving your white grandmother's racist comments so i called up someone who literally wrote the book on this speech but technically she was the editor tracy sharply writing is a humanities professor at vanderbilt university that book it's called the speech when the speech was done there already folks saying it's obama's gettysburg address whatever whatever did you have those feelings no i did not  explain explain got i think it  there was a stay at   for me what was it was the candidate see a a,1584545191.54,1584545125.38,Depending on who you ask there would be no President Obama without a more perfect union but when I hear that speech now I Wonder if it was still work today since that speech the black lives matter movement happened Charlottesville happens,S,U,M,S3,0.9385714285714286,1584545140.53,2,1584545125.38,21.38,0.61,Morning Edition (NPR),auto,ID,2020-03-18,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKRFA%252F15_25_04.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKRFA%252F15_25_04.raw&t=6.379999999999999
speechbox/stream_out/2020-03-18/KRFA/15_26_29.raw,KRFA,Moscow,at least the uh garza is one of those black people who for years as been asking brock obama to cash that check she is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement,at least the uh garza is one of those black people who for years as been asking brock obama to cash that check she is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement garza told me this one moment in the speech it really sums up the way in which on race obama perhaps got it wrong bronco bomb actually makes this comment he says you know the problem wasn't that reverend wright made these comments the problem is that it views america as static you spoke as if our society was static and there's no progress had been made but actually in a lot of ways racism is the thing that has endured for garza obama didn't do enough to tell people all people how much so much of our lives are still built upon racism and discrimination i did find one part of the speech that holds up maybe no matter which way you come at it i called up an old classmate of mine her name is jasmine beach ferrara she is now,1584545288.89,1584545206.63,At least the uh Garza is one of those black people who for years as been asking Brock Obama to cash that check she is currently a principal with the black futures lab but she's perhaps most well known as one of the co founders of the black lives matter movement,S,U,M,S0,0.9229411764705882,1584545221.89,2,1584545206.63,17.63,0.61,Morning Edition (NPR),auto,ID,2020-03-18,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKRFA%252F15_26_29.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKRFA%252F15_26_29.raw&t=2.629999999999999
speechbox/stream_out/2020-03-18/KTDH/11_23_04.raw,KTDH,Dalhart,since that beach the black lives matter movement app in charlottesville happened that is a long way away from just forgiving your white grandmother's racist comments,and they are part of america this country but i well depending on who you ask there would be no president obama without a more perfect union but when i hear that speech now i wonder if it would still work today since that beach the black lives matter movement app in charlottesville happened that is a long way away from just forgiving your white grandmother's racist comments so i called up someone who literally wrote the book on this speech well technically she was the editor tracy sharply writing as a humanities professor at vanderbilt university that book it's called the speech when the speech was done there already folks saying it's obama's gettysburg address whatever whatever did you have those feelings no explain explain it got i think matter movement happened charlottesville happened that is a long way away from just forgiving your white grandmother's racist comments i called up someone who literally wrote the book on this speech well technically she was the editor tracy sharply writing as a humanities professor at vanderbilt university that book it's called the speech when the speech was done there already folks saying it's obama's the gettysburg address whenever whenever did you have those feelings no i did not to play and explain got i think another think there were some might say  ,1584530827.09,1584530764.26,Since that beach the black lives matter movement app in Charlottesville happened that is a long way away from just forgiving your white grandmother's racist comments,S,U,M,S0,0.911153846153846,1584530789.6,23,1584530779.45,195.45,0.89,Morning Edition (NPR),NPR,TX,2020-03-18,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKTDH%252F11_23_04.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-03-18%252FKTDH%252F11_23_04.raw&t=180.45
