audio_key,callsign,city,content,context,context_end,context_start,denorm_content,diary_band,diary_env,diary_gender,diary_speaker_id,mean_word_confidence,segment_end_global,segment_idx,segment_start_global,segment_start_relative,show_confidence,show_name,show_source,state,date,audio_url
speechbox/stream_out/2020-04-29/KVEL/02_09_35.raw,KVEL,Vernal,laura lynch's second a._g. embrace black lives matter and by the demand for <unk> for discussions,laura lynch's second a._g. embrace black lives matter and by the demand for  for discussions  and during the last couple of years of the bottom line is ration two officers were killed execution style by a black man who posted on social media his anger at his assertion that the cops were brutalized black people  i think it was five times killed execution style in dallas by another black man motivated by the same thing  in copper killed in baton rouge louisiana also by a black man also by a black man who was angry over the narrative that the police or mowing down black people and narrative that's ally in narrative that in my opinion would stand by the obama administration now to anybody's suggests that obama has theorized say blood on his hands because of what happened in baton rouge in dallas and in new york,1588126352.62,1588126287.11,Laura Lynch's second AG embrace black lives matter and by the demand for ... for discussions,S,U,M,S14,0.8200000000000001,1588126292.31,13,1588126287.11,112.11,0.62,Larry Elder Show,auto,UT,2020-04-29,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-04-29%252FKVEL%252F02_09_35.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-04-29%252FKVEL%252F02_09_35.raw&t=97.11
speechbox/stream_out/2020-04-29/WAOK/18_27_51.raw,WAOK,Atlanta,you know we talk about <unk> people now we talked about black lives matter and <unk> hard to even here people call in here saying the things that i'm hearing them say when we know that,you know we talk about  people now we talked about black lives matter and  hard to even here people call in here saying the things that i'm hearing them say when we know that black lives donald trump don't care about our life as a black wasted people he don't care about it he could care less go out to done now this he can make themselves look good for the election i say is then you know if you want to be a statistic if you want to go out there you know because the i have always looked at us as a levelheaded race of people were not people that blow with that i mean from my observation  you know if you just sit back and and and go from observation you know you know bad that's out there but she died jumping guy died than climate out but this you know they posted a sign on the beach shocks they'll go swimming you know pilots going on out there and a shocked by messed up and took it up i live that's that's that's a race of people,1588184998.47,1588184921.93,You know we talk about ... people now we talked about black lives matter and ... hard to even here people call in here saying the things that I'm hearing them say when we know that,T,U,F,S10,0.8705555555555553,1588184937.07,6,1588184921.93,50.93,0.77,The Al Sharpton Show,auto,GA,2020-04-29,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-04-29%252FWAOK%252F18_27_51.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-04-29%252FWAOK%252F18_27_51.raw&t=35.93
speechbox/stream_out/2020-04-29/WAOK/18_27_51.raw,WAOK,Atlanta,dying so what does that tell us this virus that lifestyle policy saying here's just at like something they have never seen so since they don't know what they're dealing with and people are still dying if black lives matter stay at home stay at home,dying so what does that tell us this virus that lifestyle policy saying here's just at like something they have never seen so since they don't know what they're dealing with and people are still dying if black lives matter stay at home stay at home because we're dying we're dying staying home so that's what i wanted to say that you know i heard you for you to share a church to respond to that rubber and so we as a people um and it and it's it's important for us to think about the collective we we have to think of this as a community and as a village we really have to be a black village right now we've been through the valley or the shadow worked up before we walked through it we've ran through we punched our way through it we've always found creative ways to respond or react to these types of crises whether it was yellow fever in my home city of philadelphia read up on that history and how the enemy church which was burden we,1588185074.56,1588185003.42,Dying so what does that tell us this virus that lifestyle policy saying here's just at like something they have never seen so since they don't know what they're dealing with and people are still dying if black lives matter stay at home stay at home,T,U,F,S17,0.8739130434782606,1588185019.58,13,1588185003.42,132.42,0.77,The Al Sharpton Show,auto,GA,2020-04-29,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-04-29%252FWAOK%252F18_27_51.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-04-29%252FWAOK%252F18_27_51.raw&t=117.41999999999999
speechbox/stream_out/2020-04-29/WESU/07_13_48.raw,WESU,Middletown,the actions which are organized by several local groups including black lives matter deep they and shut down did they also called for deep <unk> and environmental justice more actions are set to take place throughout the week and the lead up to me first,back in the united states activist in washington d._c. for a car and by caravans on monday and a show of support for central workers and to call out the disproportionate toll of the pandemic on black and brown communities the actions which are organized by several local groups including black lives matter deep they and shut down did they also called for deep  and environmental justice more actions are set to take place throughout the week and the lead up to me first new developments in the sexual assault allegation against joe biden broke monday as to more people who knew terror read in the nineties have come forward to corroborate details of her account rich mchugh reports in business insider the former neighbor of warmer biden staffer tower said the parrot got disgusting the salt in detail and which then senator biden allegedly push terror read up against a wall and digitally penetrated her the alleged assault happened in nineteen ninety three when reid was working as a staffer and his office a former colleague who also knew,1588144565.41,1588144483.86,The actions which are organized by several local groups including black lives matter deep they and shut down did they also called for deep ... and environmental justice more actions are set to take place throughout the week and the lead up to me first,S,U,F,S0,0.8922222222222221,1588144510.27,6,1588144496.21,68.21,0.65,BBC World Service,auto,CT,2020-04-29,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-04-29%252FWESU%252F07_13_48.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-04-29%252FWESU%252F07_13_48.raw&t=53.209999999999994
speechbox/stream_out/2020-04-29/WNRI/04_07_39.raw,WNRI,Woonsocket,laura lynch second a._g. embrace black lives matter invited him in for <unk> for discussions,even though the department is of people of color why isn't the n._y._p._d. institutionally racist and the answers because you can't do it that way get obama did over and over again  laura lynch second a._g. embrace black lives matter invited him in for  for discussions  and during the last couple of years of the obama administration to officers were killed execution style by a black man who posted on social media if anger at his assertion that the costs were brutalized in black people  i think with five cops killed execution style in dallas by another black man motivated by the same thing in copper killed in baton rouge louisiana also by a black man also by a black man who was angry over the,1588133531.14,1588133464.02,Laura Lynch second AG embrace black lives matter invited him in for ... for discussions,S,U,M,S14,0.81,1588133480.54,24,1588133475.51,216.51,0.76,Leslie Marshall,auto,RI,2020-04-29,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-04-29%252FWNRI%252F04_07_39.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-04-29%252FWNRI%252F04_07_39.raw&t=201.51
speechbox/stream_out/2020-04-28/WAOK/18_06_00.raw,WAOK,Atlanta,do black lives matter or not i'm here to say they do please stay home,luck leave the philosophy buys in prison yard conspiracy theories and all that last sign up for debate please here that don't don't share those things and and and and and proceed in a state of costs because you really are sacrificing your life do black lives matter or not i'm here to say they do please stay home stay on the line and let's go to james there'll be a  here in atlanta j does has more of a show up to them as close friend hey or the a rep sharpton days ago you had a caller and the other  and people throughout the country than bringing mentioning this recall in the you know regarding the pandemic test force that was fired and people would be in that uh they would not five there was a lie they were just no reassigned,1588097341.06,1588097276.1,Do black lives matter or not I'm here to say they do please stay home,T,U,F,S11,0.9533333333333334,1588097296.43,14,1588097291.14,131.14,0.73,The Al Sharpton Show,auto,GA,2020-04-28,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-04-28%252FWAOK%252F18_06_00.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-04-28%252FWAOK%252F18_06_00.raw&t=116.13999999999999
speechbox/stream_out/2020-04-28/WAOK/19_50_21.raw,WAOK,Atlanta,that russia was putting the phony facebook pages act like they will not groups that black <unk> black lives matter to try and tampa down the black vote help trump,that russia was putting the phony facebook pages act like they will not groups that black  black lives matter to try and tampa down the black vote help trump you know they to do it again so everybody calling in these shows and everybody on line is not who they claimed to be  they are right up some of 'em down since some don't have the  question but much of that is going to be organized and there's going to get as my aunt would they worse and worse as we get close to this election believed that they believe they do not want to see this man lead the white house and this man knows i said yes they are said again you know that if be goes out in november he was going to face all kind of opening would civil and criminal investigation doesn't want to say one more term so the statute of limitations are run he is fighting boy you light and he will rent some,1588103512.23,1588103450.14,That Russia was putting the phony Facebook pages act like they will not groups that black ... black lives matter to try and Tampa down the black vote help Trump,S,U,M,S2,0.8913333333333333,1588103461.64,2,1588103450.14,29.14,0.77,The Al Sharpton Show,auto,GA,2020-04-28,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-04-28%252FWAOK%252F19_50_21.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-04-28%252FWAOK%252F19_50_21.raw&t=14.14
speechbox/stream_out/2020-04-28/WARA/16_14_43.raw,WARA,Attleboro,the actions which organized by several local groups including black lives matter d._c. and shut down dc also called for <unk> and environmental justice more actions are set to take place throughout the week and the lead up,back in the united states activists in washington d._c. foreign car and bike caravans on monday and a show of support for essential workers and to call out the disproportionate toll of the pandemic on black and brown communities the actions which organized by several local groups including black lives matter d._c. and shut down dc also called for  and environmental justice more actions are set to take place throughout the week and the lead up to me first new developments in the sexual assault you can the lead up to me first new developments in the sexual assault allegation against joe biden broke monday as to more people who knew tower read in the nineties has come forward to corroborate details of her account rich mchugh reports in business insider the former neighbor a former biden staffer tower read said the pair discuss the assault in detail and which then senator biden allegedly pushed terror read up against a wall and digitally penetrated her the alleged assault happened in nineteen ninety three when reid was working as a staffer in his office,1588090634.31,1588090569.09,The actions which organized by several local groups including black lives matter DC and shut down D.C also called for ... and environmental justice more actions are set to take place throughout the week and the lead up,S,U,F,S12,0.9568421052631578,1588090593.94,7,1588090581.43,98.43,0.64,Democracy Now!,auto,MA,2020-04-28,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-04-28%252FWARA%252F16_14_43.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-04-28%252FWARA%252F16_14_43.raw&t=83.43
speechbox/stream_out/2020-04-28/WESU/16_14_19.raw,WESU,Middletown,the actions which organized by several local groups including black lives matter dates they shut down dc also calls for <unk> ration and environmental justice more actions are set to take place throughout the week and the lead up to me first,back in the united states activists in washington d. for a car and by caravans on monday and a show of support for central workers and to call out the disproportionate toll of the pandemic on black and brown communities the actions which organized by several local groups including black lives matter dates they shut down dc also calls for  ration and environmental justice more actions are set to take place throughout the week and the lead up to me first new developments in the sexual assault allegation against joe biden broke monday as to more people who knew the tower read in the nineties have come forward to corroborate details of her account rich mchugh reports in business insider the former neighbor of warmer biden staffer tower said the parrot just got to get salt in detail and which then senator biden allegedly push terror read up against a wall and digitally penetrated her the alleged assault happened,1588090571.47,1588090508.84,The actions which organized by several local groups including black lives matter dates they shut down D.C also calls for ... ration and environmental justice more actions are set to take place throughout the week and the lead up to me first,S,U,F,S0,0.8985714285714286,1588090535.78,7,1588090521.18,62.18,0.71,Democracy Now!,auto,CT,2020-04-28,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-04-28%252FWESU%252F16_14_19.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-04-28%252FWESU%252F16_14_19.raw&t=47.18
speechbox/stream_out/2020-04-28/WHKT/23_10_22.raw,WHKT,Portsmouth,laura lynch is second a._g. embrace black lives matter in light of demand for <unk> for discussions,laura lynch is second a._g. embrace black lives matter in light of demand for  for discussions  and during the last couple of years of your bottom line is ration two officers were killed execution style by a black man who posted on social media his anger at his assertion that the cops were brutalized white people i think it was five cops killed execution style in dallas by another black man motivated by the same thing and cough or killed in baton rouge louisiana also by a black man also by a black man who was angry over the narrative that the police are mowing down black people inherited that's ally inherited that in my opinion was banned by the obama administration now to anybody's suggest that obama has dare i say blood on his hands because of what happened in baton rouge in dallas and in new york,1588115524.0,1588115458.53,Laura Lynch is second AG embrace black lives matter in light of demand for ... for discussions,S,U,M,S18,0.8647058823529412,1588115463.64,5,1588115458.53,36.53,0.52,The John Fredericks Show,auto,VA,2020-04-28,https://prototypes.cortico.ai/transcript-explore/?audioUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Fplay_audio_key%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-04-28%252FWHKT%252F23_10_22.raw&tsvUrl=https%3A%2F%2Fradiosearch-backend.cortico.ai%2Faudio_key_reco_result%2F%3Faudio_key%3Dspeechbox%252Fstream_out%252F2020-04-28%252FWHKT%252F23_10_22.raw&t=21.53
